classlabel	activity	subject	feature	measurement
6	LAYING	4	TimeBodyAccelerometerJerkMagnitudeSTD	-0.96078643074074
6	LAYING	9	TimeBodyAccelerometerJerkMagnitudeSTD	-0.9550268052
6	LAYING	10	TimeBodyAccelerometerJerkMagnitudeSTD	-0.967556980689656
6	LAYING	12	TimeBodyAccelerometerJerkMagnitudeSTD	-0.962580915166667
6	LAYING	13	TimeBodyAccelerometerJerkMagnitudeSTD	-0.980066243387097
6	LAYING	18	TimeBodyAccelerometerJerkMagnitudeSTD	-0.989526277538461
6	LAYING	20	TimeBodyAccelerometerJerkMagnitudeSTD	-0.980161687058823
6	LAYING	24	TimeBodyAccelerometerJerkMagnitudeSTD	-0.983605927361111
1	WALKING	1	TimeBodyGyroscopeMagnitudeMean	-0.160979552536842
1	WALKING	3	TimeBodyGyroscopeMagnitudeMean	-0.466411754137931
1	WALKING	5	TimeBodyGyroscopeMagnitudeMean	-0.355933083571429
1	WALKING	6	TimeBodyGyroscopeMagnitudeMean	-0.281207841122807
1	WALKING	7	TimeBodyGyroscopeMagnitudeMean	-0.305959351403509
1	WALKING	8	TimeBodyGyroscopeMagnitudeMean	-0.00310243820125
1	WALKING	11	TimeBodyGyroscopeMagnitudeMean	-0.421801673559322
1	WALKING	14	TimeBodyGyroscopeMagnitudeMean	-0.137208741864407
1	WALKING	15	TimeBodyGyroscopeMagnitudeMean	-0.243711124444444
1	WALKING	16	TimeBodyGyroscopeMagnitudeMean	-0.485931932745098
1	WALKING	17	TimeBodyGyroscopeMagnitudeMean	-0.335009836885246
1	WALKING	19	TimeBodyGyroscopeMagnitudeMean	0.100045071430769
1	WALKING	21	TimeBodyGyroscopeMagnitudeMean	-0.284775644807692
1	WALKING	22	TimeBodyGyroscopeMagnitudeMean	-0.210608043717391
1	WALKING	23	TimeBodyGyroscopeMagnitudeMean	-0.0120968259523729
1	WALKING	25	TimeBodyGyroscopeMagnitudeMean	-0.394362401351351
1	WALKING	26	TimeBodyGyroscopeMagnitudeMean	-0.392092024067797
1	WALKING	27	TimeBodyGyroscopeMagnitudeMean	-0.396638753684211
1	WALKING	28	TimeBodyGyroscopeMagnitudeMean	-0.310775945814815
1	WALKING	29	TimeBodyGyroscopeMagnitudeMean	-0.28057326754717
1	WALKING	30	TimeBodyGyroscopeMagnitudeMean	-0.0229640797463077
1	WALKING	2	TimeBodyGyroscopeMagnitudeMean	-0.446549092881356
1	WALKING	4	TimeBodyGyroscopeMagnitudeMean	-0.49779220106
1	WALKING	9	TimeBodyGyroscopeMagnitudeMean	-0.294542266826923
1	WALKING	10	TimeBodyGyroscopeMagnitudeMean	-0.156458730358491
1	WALKING	12	TimeBodyGyroscopeMagnitudeMean	-0.35593036512
1	WALKING	13	TimeBodyGyroscopeMagnitudeMean	-0.218669558421053
1	WALKING	18	TimeBodyGyroscopeMagnitudeMean	-0.500471147857143
1	WALKING	20	TimeBodyGyroscopeMagnitudeMean	0.0686275147882353
1	WALKING	24	TimeBodyGyroscopeMagnitudeMean	-0.403064156896552
2	WALKING_UPSTAIRS	1	TimeBodyGyroscopeMagnitudeMean	-0.126735589969811
2	WALKING_UPSTAIRS	3	TimeBodyGyroscopeMagnitudeMean	-0.347321812220339
2	WALKING_UPSTAIRS	5	TimeBodyGyroscopeMagnitudeMean	-0.235516929306383
2	WALKING_UPSTAIRS	6	TimeBodyGyroscopeMagnitudeMean	-0.12912124415098
2	WALKING_UPSTAIRS	7	TimeBodyGyroscopeMagnitudeMean	-0.239099165627451
2	WALKING_UPSTAIRS	8	TimeBodyGyroscopeMagnitudeMean	0.166447991
2	WALKING_UPSTAIRS	11	TimeBodyGyroscopeMagnitudeMean	-0.255048336944445
2	WALKING_UPSTAIRS	14	TimeBodyGyroscopeMagnitudeMean	0.365779419444444
2	WALKING_UPSTAIRS	15	TimeBodyGyroscopeMagnitudeMean	-0.201217274
2	WALKING_UPSTAIRS	16	TimeBodyGyroscopeMagnitudeMean	-0.308260568039216
2	WALKING_UPSTAIRS	17	TimeBodyGyroscopeMagnitudeMean	-0.235191249091667
2	WALKING_UPSTAIRS	19	TimeBodyGyroscopeMagnitudeMean	-0.06161577145
2	WALKING_UPSTAIRS	21	TimeBodyGyroscopeMagnitudeMean	-0.168982721146809
2	WALKING_UPSTAIRS	22	TimeBodyGyroscopeMagnitudeMean	-0.1280319236
2	WALKING_UPSTAIRS	23	TimeBodyGyroscopeMagnitudeMean	-0.156527148792745
2	WALKING_UPSTAIRS	25	TimeBodyGyroscopeMagnitudeMean	-0.3186346998
2	WALKING_UPSTAIRS	26	TimeBodyGyroscopeMagnitudeMean	-0.344427047636364
2	WALKING_UPSTAIRS	27	TimeBodyGyroscopeMagnitudeMean	-0.286145719598039
2	WALKING_UPSTAIRS	28	TimeBodyGyroscopeMagnitudeMean	-0.263415282690196
2	WALKING_UPSTAIRS	29	TimeBodyGyroscopeMagnitudeMean	0.0439627677608163
2	WALKING_UPSTAIRS	30	TimeBodyGyroscopeMagnitudeMean	-0.113608367276923
2	WALKING_UPSTAIRS	2	TimeBodyGyroscopeMagnitudeMean	-0.219713472958333
2	WALKING_UPSTAIRS	4	TimeBodyGyroscopeMagnitudeMean	-0.299779407884615
2	WALKING_UPSTAIRS	9	TimeBodyGyroscopeMagnitudeMean	-0.0833234490061224
2	WALKING_UPSTAIRS	10	TimeBodyGyroscopeMagnitudeMean	0.0438573846851064
2	WALKING_UPSTAIRS	12	TimeBodyGyroscopeMagnitudeMean	-0.316561585961538
2	WALKING_UPSTAIRS	13	TimeBodyGyroscopeMagnitudeMean	-0.237182958116364
2	WALKING_UPSTAIRS	18	TimeBodyGyroscopeMagnitudeMean	-0.3691086
2	WALKING_UPSTAIRS	20	TimeBodyGyroscopeMagnitudeMean	0.0223302538235294
2	WALKING_UPSTAIRS	24	TimeBodyGyroscopeMagnitudeMean	-0.33443583979661
3	WALKING_DOWNSTAIRS	1	TimeBodyGyroscopeMagnitudeMean	-0.075741254367347
3	WALKING_DOWNSTAIRS	3	TimeBodyGyroscopeMagnitudeMean	-0.215294501244898
3	WALKING_DOWNSTAIRS	5	TimeBodyGyroscopeMagnitudeMean	-0.218029835319149
3	WALKING_DOWNSTAIRS	6	TimeBodyGyroscopeMagnitudeMean	0.0142677821595833
3	WALKING_DOWNSTAIRS	7	TimeBodyGyroscopeMagnitudeMean	-0.188740818872341
3	WALKING_DOWNSTAIRS	8	TimeBodyGyroscopeMagnitudeMean	0.0993429744078948
3	WALKING_DOWNSTAIRS	11	TimeBodyGyroscopeMagnitudeMean	-0.19788336026087
3	WALKING_DOWNSTAIRS	14	TimeBodyGyroscopeMagnitudeMean	0.166340011842444
3	WALKING_DOWNSTAIRS	15	TimeBodyGyroscopeMagnitudeMean	-0.121686320740476
3	WALKING_DOWNSTAIRS	16	TimeBodyGyroscopeMagnitudeMean	-0.309820427234043
3	WALKING_DOWNSTAIRS	17	TimeBodyGyroscopeMagnitudeMean	-0.232641763307609
3	WALKING_DOWNSTAIRS	19	TimeBodyGyroscopeMagnitudeMean	0.418004608615385
3	WALKING_DOWNSTAIRS	21	TimeBodyGyroscopeMagnitudeMean	-0.184850019535556
3	WALKING_DOWNSTAIRS	22	TimeBodyGyroscopeMagnitudeMean	-0.161333309783333
3	WALKING_DOWNSTAIRS	23	TimeBodyGyroscopeMagnitudeMean	0.0390915481555556
3	WALKING_DOWNSTAIRS	25	TimeBodyGyroscopeMagnitudeMean	-0.216082565601724
3	WALKING_DOWNSTAIRS	26	TimeBodyGyroscopeMagnitudeMean	-0.23531462282
3	WALKING_DOWNSTAIRS	27	TimeBodyGyroscopeMagnitudeMean	-0.164783206536364
3	WALKING_DOWNSTAIRS	28	TimeBodyGyroscopeMagnitudeMean	-0.0682463240260869
3	WALKING_DOWNSTAIRS	29	TimeBodyGyroscopeMagnitudeMean	-0.122968108816667
3	WALKING_DOWNSTAIRS	30	TimeBodyGyroscopeMagnitudeMean	-0.095537320533871
3	WALKING_DOWNSTAIRS	2	TimeBodyGyroscopeMagnitudeMean	-0.162188586930426
3	WALKING_DOWNSTAIRS	4	TimeBodyGyroscopeMagnitudeMean	-0.3466062928
3	WALKING_DOWNSTAIRS	9	TimeBodyGyroscopeMagnitudeMean	-0.168921400633333
3	WALKING_DOWNSTAIRS	10	TimeBodyGyroscopeMagnitudeMean	-0.0238468037578947
3	WALKING_DOWNSTAIRS	12	TimeBodyGyroscopeMagnitudeMean	-0.213351510686957
3	WALKING_DOWNSTAIRS	13	TimeBodyGyroscopeMagnitudeMean	-0.102114480531915
3	WALKING_DOWNSTAIRS	18	TimeBodyGyroscopeMagnitudeMean	-0.381022814727273
3	WALKING_DOWNSTAIRS	20	TimeBodyGyroscopeMagnitudeMean	0.0938419436933333
3	WALKING_DOWNSTAIRS	24	TimeBodyGyroscopeMagnitudeMean	-0.304965806363636
4	SITTING	1	TimeBodyGyroscopeMagnitudeMean	-0.93089249
4	SITTING	3	TimeBodyGyroscopeMagnitudeMean	-0.919354372307692
4	SITTING	5	TimeBodyGyroscopeMagnitudeMean	-0.934301646590909
4	SITTING	6	TimeBodyGyroscopeMagnitudeMean	-0.932703812181818
4	SITTING	7	TimeBodyGyroscopeMagnitudeMean	-0.897870535
4	SITTING	8	TimeBodyGyroscopeMagnitudeMean	-0.932682243260869
4	SITTING	11	TimeBodyGyroscopeMagnitudeMean	-0.951884472075471
4	SITTING	14	TimeBodyGyroscopeMagnitudeMean	-0.942756369259259
4	SITTING	15	TimeBodyGyroscopeMagnitudeMean	-0.957331628305085
4	SITTING	16	TimeBodyGyroscopeMagnitudeMean	-0.946417382463768
4	SITTING	17	TimeBodyGyroscopeMagnitudeMean	-0.967177744375
4	SITTING	19	TimeBodyGyroscopeMagnitudeMean	-0.942229043835616
4	SITTING	21	TimeBodyGyroscopeMagnitudeMean	-0.964971113764706
4	SITTING	22	TimeBodyGyroscopeMagnitudeMean	-0.942077432741936
4	SITTING	23	TimeBodyGyroscopeMagnitudeMean	-0.936593426911765
4	SITTING	25	TimeBodyGyroscopeMagnitudeMean	-0.966568718615384
4	SITTING	26	TimeBodyGyroscopeMagnitudeMean	-0.954052945897436
4	SITTING	27	TimeBodyGyroscopeMagnitudeMean	-0.963565474
4	SITTING	28	TimeBodyGyroscopeMagnitudeMean	-0.955175567083333
4	SITTING	29	TimeBodyGyroscopeMagnitudeMean	-0.962377332166666
4	SITTING	30	TimeBodyGyroscopeMagnitudeMean	-0.955847323870968
4	SITTING	2	TimeBodyGyroscopeMagnitudeMean	-0.946035087173913
4	SITTING	4	TimeBodyGyroscopeMagnitudeMean	-0.9260633138
4	SITTING	9	TimeBodyGyroscopeMagnitudeMean	-0.9032355368
4	SITTING	10	TimeBodyGyroscopeMagnitudeMean	-0.944202043703704
4	SITTING	12	TimeBodyGyroscopeMagnitudeMean	-0.941907240784314
4	SITTING	13	TimeBodyGyroscopeMagnitudeMean	-0.951142644081633
4	SITTING	18	TimeBodyGyroscopeMagnitudeMean	-0.977634992105263
4	SITTING	20	TimeBodyGyroscopeMagnitudeMean	-0.93957443560606
4	SITTING	24	TimeBodyGyroscopeMagnitudeMean	-0.964633252352941
5	STANDING	1	TimeBodyGyroscopeMagnitudeMean	-0.976493792830188
5	STANDING	3	TimeBodyGyroscopeMagnitudeMean	-0.892089349344262
5	STANDING	5	TimeBodyGyroscopeMagnitudeMean	-0.900671630714286
5	STANDING	6	TimeBodyGyroscopeMagnitudeMean	-0.939404744385965
5	STANDING	7	TimeBodyGyroscopeMagnitudeMean	-0.943425564528302
5	STANDING	8	TimeBodyGyroscopeMagnitudeMean	-0.952848496851852
5	STANDING	11	TimeBodyGyroscopeMagnitudeMean	-0.979978011489361
5	STANDING	14	TimeBodyGyroscopeMagnitudeMean	-0.943530016833334
5	STANDING	15	TimeBodyGyroscopeMagnitudeMean	-0.946961381132075
5	STANDING	16	TimeBodyGyroscopeMagnitudeMean	-0.972528178205128
5	STANDING	17	TimeBodyGyroscopeMagnitudeMean	-0.978184576538461
5	STANDING	19	TimeBodyGyroscopeMagnitudeMean	-0.94174504109589
5	STANDING	21	TimeBodyGyroscopeMagnitudeMean	-0.949837151797753
5	STANDING	22	TimeBodyGyroscopeMagnitudeMean	-0.931624303968254
5	STANDING	23	TimeBodyGyroscopeMagnitudeMean	-0.938430293382353
5	STANDING	25	TimeBodyGyroscopeMagnitudeMean	-0.967077442837838
5	STANDING	26	TimeBodyGyroscopeMagnitudeMean	-0.96867395554054
5	STANDING	27	TimeBodyGyroscopeMagnitudeMean	-0.968702956625
5	STANDING	28	TimeBodyGyroscopeMagnitudeMean	-0.894242469620253
5	STANDING	29	TimeBodyGyroscopeMagnitudeMean	-0.980657340461538
5	STANDING	30	TimeBodyGyroscopeMagnitudeMean	-0.913890564915254
5	STANDING	2	TimeBodyGyroscopeMagnitudeMean	-0.963466341851852
5	STANDING	4	TimeBodyGyroscopeMagnitudeMean	-0.900982100535715
5	STANDING	9	TimeBodyGyroscopeMagnitudeMean	-0.921030223111111
5	STANDING	10	TimeBodyGyroscopeMagnitudeMean	-0.929787259772728
5	STANDING	12	TimeBodyGyroscopeMagnitudeMean	-0.888101372786885
5	STANDING	13	TimeBodyGyroscopeMagnitudeMean	-0.95782537245614
5	STANDING	18	TimeBodyGyroscopeMagnitudeMean	-0.963006793150685
5	STANDING	20	TimeBodyGyroscopeMagnitudeMean	-0.883675028630137
5	STANDING	24	TimeBodyGyroscopeMagnitudeMean	-0.954518594057971
6	LAYING	1	TimeBodyGyroscopeMagnitudeMean	-0.874759548
6	LAYING	3	TimeBodyGyroscopeMagnitudeMean	-0.951564751451613
6	LAYING	5	TimeBodyGyroscopeMagnitudeMean	-0.946938300576923
6	LAYING	6	TimeBodyGyroscopeMagnitudeMean	-0.908980174736842
6	LAYING	7	TimeBodyGyroscopeMagnitudeMean	-0.915793634807692
6	LAYING	8	TimeBodyGyroscopeMagnitudeMean	-0.924253348518519
6	LAYING	11	TimeBodyGyroscopeMagnitudeMean	-0.952523752105263
6	LAYING	14	TimeBodyGyroscopeMagnitudeMean	-0.904665418431373
6	LAYING	15	TimeBodyGyroscopeMagnitudeMean	-0.944605127222222
6	LAYING	16	TimeBodyGyroscopeMagnitudeMean	-0.951777099571429
6	LAYING	17	TimeBodyGyroscopeMagnitudeMean	-0.960733121690141
6	LAYING	19	TimeBodyGyroscopeMagnitudeMean	-0.953263432771084
6	LAYING	21	TimeBodyGyroscopeMagnitudeMean	-0.949278890222222
6	LAYING	22	TimeBodyGyroscopeMagnitudeMean	-0.926616373333333
6	LAYING	23	TimeBodyGyroscopeMagnitudeMean	-0.949418000972222
6	LAYING	25	TimeBodyGyroscopeMagnitudeMean	-0.809688545342466
6	LAYING	26	TimeBodyGyroscopeMagnitudeMean	-0.951863594736842
6	LAYING	27	TimeBodyGyroscopeMagnitudeMean	-0.966917594459459
6	LAYING	28	TimeBodyGyroscopeMagnitudeMean	-0.93710692125
6	LAYING	29	TimeBodyGyroscopeMagnitudeMean	-0.971923623043478
6	LAYING	30	TimeBodyGyroscopeMagnitudeMean	-0.962284921142857
6	LAYING	2	TimeBodyGyroscopeMagnitudeMean	-0.950011569583333
6	LAYING	4	TimeBodyGyroscopeMagnitudeMean	-0.930236462592593
6	LAYING	9	TimeBodyGyroscopeMagnitudeMean	-0.9071250998
6	LAYING	10	TimeBodyGyroscopeMagnitudeMean	-0.937590998793103
6	LAYING	12	TimeBodyGyroscopeMagnitudeMean	-0.9308405935
6	LAYING	13	TimeBodyGyroscopeMagnitudeMean	-0.944303111935484
6	LAYING	18	TimeBodyGyroscopeMagnitudeMean	-0.980740846769231
6	LAYING	20	TimeBodyGyroscopeMagnitudeMean	-0.9604473725
6	LAYING	24	TimeBodyGyroscopeMagnitudeMean	-0.953791512638889
1	WALKING	1	TimeBodyGyroscopeMagnitudeSTD	-0.186978364526316
1	WALKING	3	TimeBodyGyroscopeMagnitudeSTD	-0.561510683275862
1	WALKING	5	TimeBodyGyroscopeMagnitudeSTD	-0.492176823571429
1	WALKING	6	TimeBodyGyroscopeMagnitudeSTD	-0.36560291677193
1	WALKING	7	TimeBodyGyroscopeMagnitudeSTD	-0.19828316695614
1	WALKING	8	TimeBodyGyroscopeMagnitudeSTD	-0.238746703958333
1	WALKING	11	TimeBodyGyroscopeMagnitudeSTD	-0.558362783220339
1	WALKING	14	TimeBodyGyroscopeMagnitudeSTD	-0.201401930542373
1	WALKING	15	TimeBodyGyroscopeMagnitudeSTD	-0.425798469148148
1	WALKING	16	TimeBodyGyroscopeMagnitudeSTD	-0.665078404313726
1	WALKING	17	TimeBodyGyroscopeMagnitudeSTD	-0.522494763606557
1	WALKING	19	TimeBodyGyroscopeMagnitudeSTD	-0.0218463165461538
1	WALKING	21	TimeBodyGyroscopeMagnitudeSTD	-0.408304434423077
1	WALKING	22	TimeBodyGyroscopeMagnitudeSTD	-0.390775683913044
1	WALKING	23	TimeBodyGyroscopeMagnitudeSTD	0.163346451623729
1	WALKING	25	TimeBodyGyroscopeMagnitudeSTD	-0.489809386081081
1	WALKING	26	TimeBodyGyroscopeMagnitudeSTD	-0.538329286101695
1	WALKING	27	TimeBodyGyroscopeMagnitudeSTD	-0.482452355789474
1	WALKING	28	TimeBodyGyroscopeMagnitudeSTD	-0.460511661296296
1	WALKING	29	TimeBodyGyroscopeMagnitudeSTD	-0.358814096603773
1	WALKING	30	TimeBodyGyroscopeMagnitudeSTD	-0.266845731292308
1	WALKING	2	TimeBodyGyroscopeMagnitudeSTD	-0.553019916271186
1	WALKING	4	TimeBodyGyroscopeMagnitudeSTD	-0.553116111166667
1	WALKING	9	TimeBodyGyroscopeMagnitudeSTD	-0.489725811538462
1	WALKING	10	TimeBodyGyroscopeMagnitudeSTD	-0.402025135660377
1	WALKING	12	TimeBodyGyroscopeMagnitudeSTD	-0.4132083408
1	WALKING	13	TimeBodyGyroscopeMagnitudeSTD	-0.253240071964912
1	WALKING	18	TimeBodyGyroscopeMagnitudeSTD	-0.60851009125
1	WALKING	20	TimeBodyGyroscopeMagnitudeSTD	-0.0367853189588235
1	WALKING	24	TimeBodyGyroscopeMagnitudeSTD	-0.563863212586207
2	WALKING_UPSTAIRS	1	TimeBodyGyroscopeMagnitudeSTD	-0.14861931805283
2	WALKING_UPSTAIRS	3	TimeBodyGyroscopeMagnitudeSTD	-0.408886653186441
2	WALKING_UPSTAIRS	5	TimeBodyGyroscopeMagnitudeSTD	-0.354687870212766
2	WALKING_UPSTAIRS	6	TimeBodyGyroscopeMagnitudeSTD	-0.199893710196079
2	WALKING_UPSTAIRS	7	TimeBodyGyroscopeMagnitudeSTD	-0.418144852156863
2	WALKING_UPSTAIRS	8	TimeBodyGyroscopeMagnitudeSTD	-0.109327923829268
2	WALKING_UPSTAIRS	11	TimeBodyGyroscopeMagnitudeSTD	-0.377909862407407
2	WALKING_UPSTAIRS	14	TimeBodyGyroscopeMagnitudeSTD	0.299975979851852
2	WALKING_UPSTAIRS	15	TimeBodyGyroscopeMagnitudeSTD	-0.288429008639583
2	WALKING_UPSTAIRS	16	TimeBodyGyroscopeMagnitudeSTD	-0.518189646470588
2	WALKING_UPSTAIRS	17	TimeBodyGyroscopeMagnitudeSTD	-0.440837260125
2	WALKING_UPSTAIRS	19	TimeBodyGyroscopeMagnitudeSTD	-0.26440144275
2	WALKING_UPSTAIRS	21	TimeBodyGyroscopeMagnitudeSTD	-0.420236002514894
2	WALKING_UPSTAIRS	22	TimeBodyGyroscopeMagnitudeSTD	-0.2025581772
2	WALKING_UPSTAIRS	23	TimeBodyGyroscopeMagnitudeSTD	-0.366732989313726
2	WALKING_UPSTAIRS	25	TimeBodyGyroscopeMagnitudeSTD	-0.387754116158462
2	WALKING_UPSTAIRS	26	TimeBodyGyroscopeMagnitudeSTD	-0.514032410181818
2	WALKING_UPSTAIRS	27	TimeBodyGyroscopeMagnitudeSTD	-0.501775426447059
2	WALKING_UPSTAIRS	28	TimeBodyGyroscopeMagnitudeSTD	-0.476923344705882
2	WALKING_UPSTAIRS	29	TimeBodyGyroscopeMagnitudeSTD	-0.0800476153673469
2	WALKING_UPSTAIRS	30	TimeBodyGyroscopeMagnitudeSTD	-0.169293534323077
2	WALKING_UPSTAIRS	2	TimeBodyGyroscopeMagnitudeSTD	-0.377532167604167
2	WALKING_UPSTAIRS	4	TimeBodyGyroscopeMagnitudeSTD	-0.510974134423077
2	WALKING_UPSTAIRS	9	TimeBodyGyroscopeMagnitudeSTD	-0.425839761428571
2	WALKING_UPSTAIRS	10	TimeBodyGyroscopeMagnitudeSTD	-0.113062673542979
2	WALKING_UPSTAIRS	12	TimeBodyGyroscopeMagnitudeSTD	-0.525686949063462
2	WALKING_UPSTAIRS	13	TimeBodyGyroscopeMagnitudeSTD	-0.415658606181818
2	WALKING_UPSTAIRS	18	TimeBodyGyroscopeMagnitudeSTD	-0.528058134137931
2	WALKING_UPSTAIRS	20	TimeBodyGyroscopeMagnitudeSTD	-0.253929985803922
2	WALKING_UPSTAIRS	24	TimeBodyGyroscopeMagnitudeSTD	-0.503929060169492
3	WALKING_DOWNSTAIRS	1	TimeBodyGyroscopeMagnitudeSTD	-0.225724368061225
3	WALKING_DOWNSTAIRS	3	TimeBodyGyroscopeMagnitudeSTD	-0.245794699346939
3	WALKING_DOWNSTAIRS	5	TimeBodyGyroscopeMagnitudeSTD	-0.360678305253191
3	WALKING_DOWNSTAIRS	6	TimeBodyGyroscopeMagnitudeSTD	-0.0426276750979166
3	WALKING_DOWNSTAIRS	7	TimeBodyGyroscopeMagnitudeSTD	-0.259751603446809
3	WALKING_DOWNSTAIRS	8	TimeBodyGyroscopeMagnitudeSTD	-0.0466291872078948
3	WALKING_DOWNSTAIRS	11	TimeBodyGyroscopeMagnitudeSTD	-0.339349828493478
3	WALKING_DOWNSTAIRS	14	TimeBodyGyroscopeMagnitudeSTD	-0.0665144570666666
3	WALKING_DOWNSTAIRS	15	TimeBodyGyroscopeMagnitudeSTD	-0.284249712071429
3	WALKING_DOWNSTAIRS	16	TimeBodyGyroscopeMagnitudeSTD	-0.422315316808511
3	WALKING_DOWNSTAIRS	17	TimeBodyGyroscopeMagnitudeSTD	-0.352687281086957
3	WALKING_DOWNSTAIRS	19	TimeBodyGyroscopeMagnitudeSTD	0.237821231894872
3	WALKING_DOWNSTAIRS	21	TimeBodyGyroscopeMagnitudeSTD	-0.388420328666667
3	WALKING_DOWNSTAIRS	22	TimeBodyGyroscopeMagnitudeSTD	-0.263921983758333
3	WALKING_DOWNSTAIRS	23	TimeBodyGyroscopeMagnitudeSTD	0.0539972903222222
3	WALKING_DOWNSTAIRS	25	TimeBodyGyroscopeMagnitudeSTD	-0.382160921379311
3	WALKING_DOWNSTAIRS	26	TimeBodyGyroscopeMagnitudeSTD	-0.296158291686
3	WALKING_DOWNSTAIRS	27	TimeBodyGyroscopeMagnitudeSTD	-0.307952089840909
3	WALKING_DOWNSTAIRS	28	TimeBodyGyroscopeMagnitudeSTD	-0.22448414468913
3	WALKING_DOWNSTAIRS	29	TimeBodyGyroscopeMagnitudeSTD	-0.26740979843125
3	WALKING_DOWNSTAIRS	30	TimeBodyGyroscopeMagnitudeSTD	-0.208267542032258
3	WALKING_DOWNSTAIRS	2	TimeBodyGyroscopeMagnitudeSTD	-0.274844110531915
3	WALKING_DOWNSTAIRS	4	TimeBodyGyroscopeMagnitudeSTD	-0.3805726254
3	WALKING_DOWNSTAIRS	9	TimeBodyGyroscopeMagnitudeSTD	-0.322331464761905
3	WALKING_DOWNSTAIRS	10	TimeBodyGyroscopeMagnitudeSTD	-0.280382850552632
3	WALKING_DOWNSTAIRS	12	TimeBodyGyroscopeMagnitudeSTD	-0.32045862629
3	WALKING_DOWNSTAIRS	13	TimeBodyGyroscopeMagnitudeSTD	-0.236762631468085
3	WALKING_DOWNSTAIRS	18	TimeBodyGyroscopeMagnitudeSTD	-0.507995478327273
3	WALKING_DOWNSTAIRS	20	TimeBodyGyroscopeMagnitudeSTD	-0.0305762438706667
3	WALKING_DOWNSTAIRS	24	TimeBodyGyroscopeMagnitudeSTD	-0.3636948774
4	SITTING	1	TimeBodyGyroscopeMagnitudeSTD	-0.934531840425532
4	SITTING	3	TimeBodyGyroscopeMagnitudeSTD	-0.925518103807693
4	SITTING	5	TimeBodyGyroscopeMagnitudeSTD	-0.931414810454545
4	SITTING	6	TimeBodyGyroscopeMagnitudeSTD	-0.921259472727273
4	SITTING	7	TimeBodyGyroscopeMagnitudeSTD	-0.898063314375
4	SITTING	8	TimeBodyGyroscopeMagnitudeSTD	-0.953001632173913
4	SITTING	11	TimeBodyGyroscopeMagnitudeSTD	-0.959964488301887
4	SITTING	14	TimeBodyGyroscopeMagnitudeSTD	-0.947081158333333
4	SITTING	15	TimeBodyGyroscopeMagnitudeSTD	-0.963475074915254
4	SITTING	16	TimeBodyGyroscopeMagnitudeSTD	-0.937942404637681
4	SITTING	17	TimeBodyGyroscopeMagnitudeSTD	-0.97541025484375
4	SITTING	19	TimeBodyGyroscopeMagnitudeSTD	-0.950491807945206
4	SITTING	21	TimeBodyGyroscopeMagnitudeSTD	-0.971225061647059
4	SITTING	22	TimeBodyGyroscopeMagnitudeSTD	-0.933268487096774
4	SITTING	23	TimeBodyGyroscopeMagnitudeSTD	-0.937006097352941
4	SITTING	25	TimeBodyGyroscopeMagnitudeSTD	-0.970639125692308
4	SITTING	26	TimeBodyGyroscopeMagnitudeSTD	-0.964742022307693
4	SITTING	27	TimeBodyGyroscopeMagnitudeSTD	-0.970782132714286
4	SITTING	28	TimeBodyGyroscopeMagnitudeSTD	-0.951065984027778
4	SITTING	29	TimeBodyGyroscopeMagnitudeSTD	-0.971578024666666
4	SITTING	30	TimeBodyGyroscopeMagnitudeSTD	-0.960641288225806
4	SITTING	2	TimeBodyGyroscopeMagnitudeSTD	-0.961313624130435
4	SITTING	4	TimeBodyGyroscopeMagnitudeSTD	-0.928898293
4	SITTING	9	TimeBodyGyroscopeMagnitudeSTD	-0.9066063206
4	SITTING	10	TimeBodyGyroscopeMagnitudeSTD	-0.963064577592592
4	SITTING	12	TimeBodyGyroscopeMagnitudeSTD	-0.946769241568628
4	SITTING	13	TimeBodyGyroscopeMagnitudeSTD	-0.963940591428572
4	SITTING	18	TimeBodyGyroscopeMagnitudeSTD	-0.981372675614035
4	SITTING	20	TimeBodyGyroscopeMagnitudeSTD	-0.941069909848485
4	SITTING	24	TimeBodyGyroscopeMagnitudeSTD	-0.969257162647059
5	STANDING	1	TimeBodyGyroscopeMagnitudeSTD	-0.978690028679245
5	STANDING	3	TimeBodyGyroscopeMagnitudeSTD	-0.88212522147541
5	STANDING	5	TimeBodyGyroscopeMagnitudeSTD	-0.867041711785714
5	STANDING	6	TimeBodyGyroscopeMagnitudeSTD	-0.915891572982456
5	STANDING	7	TimeBodyGyroscopeMagnitudeSTD	-0.918438958867925
5	STANDING	8	TimeBodyGyroscopeMagnitudeSTD	-0.95322478962963
5	STANDING	11	TimeBodyGyroscopeMagnitudeSTD	-0.977071437446808
5	STANDING	14	TimeBodyGyroscopeMagnitudeSTD	-0.931426203833333
5	STANDING	15	TimeBodyGyroscopeMagnitudeSTD	-0.931286778679245
5	STANDING	16	TimeBodyGyroscopeMagnitudeSTD	-0.964105768461538
5	STANDING	17	TimeBodyGyroscopeMagnitudeSTD	-0.977680837435898
5	STANDING	19	TimeBodyGyroscopeMagnitudeSTD	-0.937951031506849
5	STANDING	21	TimeBodyGyroscopeMagnitudeSTD	-0.945614401797753
5	STANDING	22	TimeBodyGyroscopeMagnitudeSTD	-0.900776555555556
5	STANDING	23	TimeBodyGyroscopeMagnitudeSTD	-0.923796565588235
5	STANDING	25	TimeBodyGyroscopeMagnitudeSTD	-0.959884274324324
